
<!-- saved from url=(0188)http://www.inmet.gov.br/projetos/rede/pesquisa/gera_serie_txt_mensal.php?&mRelEstacao=83781&btnProcesso=serie&mRelDtInicio=01/01/1990&mRelDtFim=31/12/2015&mAtributos=,,,,,,,1,,1,,,1,1,1,1, -->
<html><head><meta http-equiv="Content-Type" content="text/html; charset=windows-1252">

<title>Estação - 83781</title>
   <!-- FACE BOX -->
   <script src="./SaoPaulo_files/jquery.js.download" type="text/javascript"></script>
   <link href="./SaoPaulo_files/facebox.css" media="screen" rel="stylesheet" type="text/css">

   <script src="./SaoPaulo_files/facebox.js.download" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<body><pre>--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/1990 a 31/12/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html" target="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;NebulosidadeMedia;PrecipitacaoTotal;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;
83781;31/03/1998;0000;8.150538;252.9;29.054839;23.202581;19.406452;74.927419;
83781;30/04/1998;0000;7.444444;92.8;26.273333;21.238667;17.68;72.658333;
83781;31/05/1998;0000;7.623656;130;22.474194;17.642581;13.751613;72.983871;
83781;30/06/1998;0000;7.744444;16.1;21.09;16.065333;12.256667;72.258333;
83781;31/07/1998;0000;7.27957;10.1;22.651613;16.936774;13.136667;72.467742;
83781;31/08/1998;0000;7.580645;42.5;26.487097;19.531613;14.864516;71.903226;
83781;30/09/1998;0000;8.255556;95;24.983333;18.964667;15.176667;76.566667;
83781;31/10/1998;0000;8.989247;216.4;25.267742;19.139355;15.387097;78.669355;
83781;30/11/1998;0000;8.155556;38.6;27.263333;20.359333;15.94;73.05;
83781;31/12/1998;0000;7.731183;241.2;29.619355;22.963871;18.541935;73.782258;
83781;31/01/1999;0000;9.096774;319.1;30.790323;23.723226;19.670968;78.870968;
83781;28/02/1999;0000;8.833333;369.8;30.914286;23.712857;19.589286;77.383929;
83781;31/03/1999;0000;8.215054;187.3;29.954839;23.171613;19.154839;74.064516;
83781;30/04/1999;0000;7.777778;35.8;27.35;20.336667;16.14;71.916667;
83781;31/05/1999;0000;6.892473;35.5;24.183871;17.376129;12.796774;69.274194;
83781;30/06/1999;0000;7.444444;84.3;23.17;16.568667;12.316667;77.216667;
83781;31/07/1999;0000;7.215054;25.6;24.532258;17.295484;12.703226;73.427419;
83781;31/08/1999;0000;5.086022;1.4;25.996774;17.204516;11.609677;64.887097;
83781;30/09/1999;0000;6.733333;80.1;24.98;18.758;14.693103;67.891667;
83781;31/10/1999;0000;8.634409;62;23.054839;17.934839;14.286667;75.516129;
83781;30/11/1999;0000;7.755556;101.4;24.816667;18.976667;14.683333;69.425;
83781;31/12/1999;0000;7.086022;74.6;27.906452;22.283871;18.464516;71.096774;
83781;31/01/2000;0000;8.215054;328.3;27.790323;22.543226;19.093548;76.330645;
83781;29/02/2000;0000;8.655172;246.6;27.110345;22.269655;19.182759;79.163793;
83781;31/03/2000;0000;8.44086;100.1;26.380645;21.54;18.380645;77.806452;
83781;30/04/2000;0000;5.688889;6.3;26.323333;20.503333;16.56;68.733333;
83781;31/05/2000;0000;6.075269;9.3;23.087097;17.885161;13.93871;68.169355;
83781;30/06/2000;0000;5.588889;12.2;24.276667;18.228667;13.8;66.483333;
83781;31/07/2000;0000;6.430108;65.6;21.467742;15.261935;10.925806;67.072581;
83781;31/08/2000;0000;6.88172;86.3;23.6;17.063871;12.267742;68.379032;
83781;30/09/2000;0000;8.022222;111.1;23.876667;18.170667;14.386667;75.4;
83781;31/10/2000;0000;7.139785;59;28.806452;22.026452;17.690323;69.241935;
83781;30/11/2000;0000;8.411111;186;27.033333;21.46;17.853333;74.125;
83781;31/12/2000;0000;7.623656;249.7;28.245161;22.475484;18.422581;74.209677;
83781;31/01/2001;0000;7.483871;144.2;30.245161;24.049032;19.877419;70.887097;
83781;28/02/2001;0000;8.154762;290.1;29.964286;24.055714;20.160714;76;
83781;31/03/2001;0000;7.322581;138.5;30.016129;23.689032;19.512903;72.862903;
83781;30/04/2001;0000;6.166667;32.9;28.343333;22.495333;18.566667;68.066667;
83781;31/05/2001;0000;7.086022;86.1;22.990323;18.293548;14.877419;74.580645;
83781;30/06/2001;0000;6.788889;24.5;22.97;17.517333;13.773333;73.958333;
83781;31/07/2001;0000;5.903226;41;23.541935;17.270323;12.63871;71.298387;
83781;31/08/2001;0000;5.032258;32.8;25.193548;18.636774;14.074194;66.701613;
83781;30/09/2001;0000;6.933333;88.5;24.226667;18.506;14.616667;73.491667;
83781;31/10/2001;0000;6.462366;204.3;26.906452;20.292903;15.958065;70.112903;
83781;30/11/2001;0000;7.7;185.2;27.4;21.648667;17.956667;74.275;
83781;31/12/2001;0000;8.215054;187;26.9;21.725806;18.203226;75.435484;
83781;31/01/2002;0000;8.413043;284.8;28.019355;22.8;19.174194;75.41129;
